tweet_id	tweet_text	class_label
870473541497614336	Collection point for Clean-up Operations @dmc_lk #FloodSL #SLFloods2017 #dmclk #lka Thanks @slgudppl for posting our requirements! :)	rescue_volunteering_or_donation_effort
874947778086096896	WHO-MOH assess areas affected by floods in #SriLanka ἟1἟0. Strengthening medical services &amp; providing mental health care is vital. #FloodSL	requests_or_urgent_needs
871235989552873473	Retweeted ECPAT Sri Lanka (@ecpatsl): @ecpatsl conducts medical programs for flood victims. More initiatives	requests_or_urgent_needs
870882851230818304	Government allocates Rs. 166 million so far for flood victims  #srilanka #LK #lka	rescue_volunteering_or_donation_effort
870037040632561664	Transnatnl Govt of #TamilEelam #TGTE express solidarity for those affected by #FloodSL;urges Tamil diaspora support	sympathy_and_support
870597109598351360	Cyclone Mora: Indian Navy rescues 33 Bangladeshis as heavy showers render 50,000 families homeless  via @dna #lka	rescue_volunteering_or_donation_effort
871417877441556481	Well cleaning activity began today by our volunteers of #Rathnapura branch today. Over 20 wells already cleaned in Elapatha #LKA #FloodSL	rescue_volunteering_or_donation_effort
870223478045192192	Well cleaning by our volunteers is currently underway in Suduwella GN Division in Hanwella. 68 wells cleaned so far. #LKA #FloodSL	rescue_volunteering_or_donation_effort
870505674110676992	We have given food packs to 500 families in flood hit #SriLanka. In addition, fitrana donations were delivered to 300 families. #Ramadan	rescue_volunteering_or_donation_effort
875746672504078336	RT @Madrid_exterior: SL FM #RaviKarunanayake, Adm. Wijeygunaratne &amp; I warmly thanked Captain &amp; crew of USS Lake Erie for #FloodSL relief wo	rescue_volunteering_or_donation_effort
870088889259761667	#FloodSL crisis map crowdsourced &amp; updated by volunteers: #lka citizens using #ICT in #disaster response @Google	rescue_volunteering_or_donation_effort
871941959799246849	RT @vishiru: Do you know by 05th June, 717K+ People in 184K+ familes have been affected, 212 reported dead, 79 missing due to #FloodSL #Fl	injured_or_dead_people
869986127561838592	RT @TimesArunachal: Over 200 Killed In Sri Lankas Worst Flood Since 2003 COLOMBO, May 31 (PTI): At least 202 have died in Sri Lankas floo	injured_or_dead_people
871148082771017728	RT @TheWatchers_: 1.3 million children need humanitarian assistance after storms in Bay  #storm #flood #SriLanka #B	requests_or_urgent_needs
871943485468946432	Mission Flood Relief A couple of days ago Sri Lanka was glowing in the after-light of joyous Wesak celebrations.	rescue_volunteering_or_donation_effort
872360657689169920	RT @vikalpavoices: SL floods seen in before-and-after NASA animated image - See more at:  #FloodSL #srilanka	other_relevant_information
869967987444375553	May God bless our motherland. #FloodSL Ὁ4 heal the world.	sympathy_and_support
870508788268191745	RT @SriLankaMother: Three Chinese Navy ships arrive at Sri Lankas Colombo port with flood relief: SL must grant permission to Chinese subm	other_relevant_information
879230855549513728	RT @AmanthaP: Despite rains in South-west, recent floods, 840,000 in #SriLanka hit by drought -	other_relevant_information
869966460994629632	PakNavy continues to provide Humanitarian Assistance and Disaster Relief (HADR)Operations in Flood Stricken Sri Lanka through PNSZULFIQUAR.	rescue_volunteering_or_donation_effort
870492535658913792	ALERT - We are appealing for support as waterborne disease threaten flood survivors.  #LKA #FloodSL #FloodReliefLKA	requests_or_urgent_needs
870589109319946241	#CycloneMora : Massive landslide on NH 54 in Mizoram due to heavy rains, Aizawl cut off	infrastructure_and_utility_damage
874275673631621126	RT @Nabaviyyahvoice: Flood Relief and rehabilitation #FloodSL #viyangalla #2017	rescue_volunteering_or_donation_effort
870290639564550144	I added a video to a @YouTube playlist  Sri Lanka Flood 2017 Be Alert. Flood Relief Workers (Tamil)	not_humanitarian
870105459797131264	All Entry / Exit Interchanges in Southern Highway including Matata Godagama now Open. Request Drive Carefully-RDA #LKA #SriLanka #FloodSL	caution_and_advice
878173887871299585	RT @LiveRiceIndex: The U.N. warns that a severe drought followed by floods has affected #rice production in #SriLanka	caution_and_advice
874159197029617664	San Diego-Based USS Lake Erie Assists Flood Victims in Sri Lanka  #news	rescue_volunteering_or_donation_effort
870575329743523840	Death toll has risen to 208. #FloodSL #lka #SriLankaFloods #flood2017	injured_or_dead_people
870907897026367489	@CopernicusEU supports #emergency management and #humanitarian aid not only through @CopernicusEMS but also through #sentinel #OpenData	rescue_volunteering_or_donation_effort
870097524551331840	Retweeted Alok Sharma (@AlokSharma_RDG): Shocked &amp; saddened by the dreadful flooding in #SriLanka. My thoughts	sympathy_and_support
869992643643691008	Sri Lankans donate their lunch packets to people affected by flood. (Video Courtesy @bbcsinhala) @AzzamAmeen #SriLanka #LKA #FloodSL	rescue_volunteering_or_donation_effort
871199321970135041	Today #UNICEF #SriLanka donated 1260 Jerry cans &amp; 1000 tarpaulins to the Ministry of Disaster Management ἰ0 #FloodSL #FloodLK #DisasterRelief	rescue_volunteering_or_donation_effort
870277153987940352	Indian diving and medical teams deployed at Kalutara, Ratmalana n Galle with SL Navy relief opns. #FloodSL @SushmaSwaraj @indiannavy	rescue_volunteering_or_donation_effort
875462598665408512	RT @SurfaceWarriors: #USSLakeErie continue to provide #SriLanka humanitarian aid and assistance in wake of #FloodSL #AroundTheFleet :	sympathy_and_support
872943584424677378	RT @Iyoshan: respect you Skipper @Angelo69Mathews you dedicated this win for the flood victims #SLvsIND #iccchampionstrophy2017 #FloodSL	rescue_volunteering_or_donation_effort
873654240706691073	RT @SteveBowenWx: Latest numbers for Sri Lanka flood event: - 292 dead/missing - 150 injured - 21,205 homes damaged/destroyed - $197M econo	injured_or_dead_people
870514062357970945	RT @RedCrossAU: @SLRedCross is providing relief items &amp; food for those affected by the aftermath of #CycloneMora in #SriLanka 2/2	rescue_volunteering_or_donation_effort
873652760440438784	Imm. rescue and relief Mission accomplished. 3rd Indian Ship INS Jalashwa casts off Colombo #FloodSL @MEAIndia @indiannavy @SushmaSwaraj	rescue_volunteering_or_donation_effort
874018905538392064	RT @gulf_news: Dh367,000 donated to #SriLanka flood relief	rescue_volunteering_or_donation_effort
872412902979928065	I added a video to a @YouTube playlist  Indian aid for flood victims in srilanka / ශ්රී ලංකාව	rescue_volunteering_or_donation_effort
874140449325420544	As flood waters recede, a strong red flag is being waved on the need to watch out for melioidosis #SriLanka	caution_and_advice
870895688091029504	Korean community donate relief goods for the flood victims  via @colombogazette #srilanka #lka	rescue_volunteering_or_donation_effort
873525428136415232	Rs.8 bn &amp;more needed to repair damage caused by floods &amp;landslides in #SriLanka Disaster Management Minister #Priyadharashna in Parliament.	infrastructure_and_utility_damage
870130826469679105	1000s of children &amp; families are affected by the worst flooding in #SriLanka in 50 years! Help us help those affected #Text2Donate #FloodSLἙ8	requests_or_urgent_needs
876228965010198532	RT @ItsYakin: Rs 450 million worth of damage has been caused to schools, affecting 25,000 students &amp; 3,200 teachers in the South by the #Fl	infrastructure_and_utility_damage
879965003989762050	President holds discussion on providing lands to flood victims &gt;&gt;&gt;  #SriLanka #Lands #Floods #Landslides #Victims	other_relevant_information
877915336632279040	RT @Uraidah44: 13 of out of 25 districts in #SriLanka have been affected by #flooding and 3,000 buildings destroyed.	infrastructure_and_utility_damage
878858722373709825	Global hazards @PHE_uk bulletin: #SriLanka #flooding #CycloneMora #Bangladesh #CapeTown #drought &amp; #Moscow storm:	caution_and_advice
870218650707427328	.@DisastersChart: #SriLanka #Flood. #Emergency Response map collecting data from 4 satellites, including #Sentinel2:	other_relevant_information
874647579631517698	RT @ItsYakin: There were 20 floods in #Colombo from 1977 to 2013. 926 houses were damaged, 413,433 people were affected #Fact #FloodSL #lka	infrastructure_and_utility_damage
872049578572492801	Lee Young-ae grants USD 50, 000 as flood relief  #srilanka #LK #lka	rescue_volunteering_or_donation_effort
871403185881190405	No need to pray more !! Help for #Srilanka earn your pleasure by helping who affected from this disaster ὤFὤFὤF #FloodReliefLKA #FloodSL	rescue_volunteering_or_donation_effort
870559191844491264	Hiru TV crew have been approached to the Nilawala interchange in Southern expressway for relive donations #floodSL	rescue_volunteering_or_donation_effort
871148147975659520	RT @TheWatchers_: Deadly 600 mm (23.6 in) of rain within 11 hours floods Taiwan,  #MeiYu #ExtremeRainfall #Storm #T	caution_and_advice
870589965834608640	Early warning, early action save thousands as Cyclone Mora strikes Bangladesh  via @reliefweb #lka #srilanka	caution_and_advice
873160845425086464	President Maithripala Sirisena made an inspection tour in areas affected by #FloodSL &amp; Landslides in Bulathsinhala #LKA #SriLanka	rescue_volunteering_or_donation_effort
870834594274304005	RT @Vidiyallk: #India Govt. responds immediately to #SriLanka Govt request&amp; dispatched 2 ships with relief material Satarday &amp; Sunday #Flo	rescue_volunteering_or_donation_effort
875181223647350789	RT @ItsYakin: The staff members of SriLankan Airlines &amp; Catering once again donated relief goods for the #FloodSL affected districts #lka	rescue_volunteering_or_donation_effort
872330675717844992	Financial donation for flood relief handed over to Secretary  #SriLanka #LK #lka	rescue_volunteering_or_donation_effort
870833935890227201	2nd Indian Ship #INS_शार्दुल reached to #Colombo Port with #FloodSL relief #LKA #SriLanka @IndiainSL @narendramodi @SushmaSwaraj	rescue_volunteering_or_donation_effort
870669452551086081	RT @SucessEnvr: Cleaning wells in Flood affected areas of Praduwa southern Province Srilanka	other_relevant_information
870545587204218880	EU provides 300000 euros to flood-hit Sri Lanka  #news	rescue_volunteering_or_donation_effort
870604344713936897	206 deaths: 92 missing due to floods  #srilanka #LK #lka	injured_or_dead_people
874872959437070338	US$4 million @UNCERF grant allocated to provide immediate needs of 120,000 people #SriLanka #floods #landslides -	requests_or_urgent_needs
870318387712319488	RT @ColomboPageNews: #Australia hands over flood aid to #SriLanka navy #srilanka #FloodSL @AusHCSriLanka  .	rescue_volunteering_or_donation_effort
870193333599064064	Arya Hospital along with Lions International will be conducting a medical camp for the flood affected on 4 June. #FloodSL	rescue_volunteering_or_donation_effort
870512355439812609	EU provides €300 000 to support aid delivery to flood victims  via @colombogazette #srilanka #lka	rescue_volunteering_or_donation_effort
877452472125710336	Thoughts and prayers for those displaced by devastating floods in #SriLanka . Beautiful country facing natures wrath again!	sympathy_and_support
874774391716024320	Honduras - Deadly Floods in Choluteca After 190 mm Rain in 24 Hours  via @Flood_List #lka #srilanka	injured_or_dead_people
871353950657761280	RT @Kavinthans: Two Grama Seva officers arrested for allegedly stealing relief goods received to distribute among affected people in Mata	other_relevant_information
872540655733624839	RT @ItsYakin: #Norway will contribute US$ 1.2 million to the humanitarian relief effort due to #FloodSL and landslides in Sri Lanka	rescue_volunteering_or_donation_effort
871401178713784320	US contributes Rs.350 Mn for SL flood relief - Daily Mirror - Sri Lanka Latest Breaking News and Headlines	rescue_volunteering_or_donation_effort
881390420760174592	RT @iamphoenixrisen: Its been a devastating year for Sri Lanka. My beautiful island. Thoughts and prayers for lost lives. #FloodSL	sympathy_and_support
872099197562101760	#WHO Country Office  : Floods in #SriLanka Situation Report No. 4 (6 June 2017)  #lka #SLFloods2017 #FloodSL	not_humanitarian
869970243241881600	RT @ICGZC: #FloodSL 200+ deaths reported due to floods and landslides in Sri Lanka #lka #HelpSriLanka	injured_or_dead_people
869979073144999936	We at Ramani Fernando Salons are collecting dry rations for the victims of the recent floods. #OneSriLankaProject #FloodSL	rescue_volunteering_or_donation_effort
871985500671836160	From #NPC sittings today;councilors paid two minute silence for those who were killed in Southern floods &amp; prayed speedy recovery #FloodSL	sympathy_and_support
870975486024798208	Chinese ambassador to #SriLanka officially handed over $2.2 million worth of #FloodRelief aid from #China #FloodSL #SriLanka #lka	rescue_volunteering_or_donation_effort
871950014096056320	RT @AmanthaP: When disaster relief became click-bait of the week during #SriLanka #FloodSL, my take -  /	other_relevant_information
873969565322969089	RT @EllieWorldwide: If you want to help Sri Lanka #flood #disaster, please support @TeamRubiconUK - volunteers flying in now. Donate at htt	rescue_volunteering_or_donation_effort
870211955805626368	#Pakistan Navy takes part in flood relief activities in Sri Lanka after flood, PNS Zulfiqar is part it #NewsAlertwithSuperwomen	rescue_volunteering_or_donation_effort
877117138183610368	RT @colombogazette: Bangladesh hands over cash donation for flood relief  via @colombogazette #srilanka #lka	rescue_volunteering_or_donation_effort
869970907569303552	Health Officials Request Public to Drink Boiled Water to avoid Health problems &amp; Diseases that can spread after #FloodSL #LKA #SriLanka	caution_and_advice
874152848350740481	US Navy ship USS Lake Erie arrives in Sri Lanka on flood relief mission -  #GoogleAlerts	rescue_volunteering_or_donation_effort
874191110251438080	Latest snapshot features ongoing conflict in #Philippines #Myanmar &amp; #Indonesia #SriLanka #floods #landslides -	other_relevant_information
877452660626137088	#Flooding &amp; landslides triggered by monsoon rains kill 100, force 20,000 from their homes in #SriLanka. Military called in for #Rescue ops	injured_or_dead_people
871963440625201152	Korean actress Lee Young-ae know as ‘Changumi’ made a contribution of USD 50,000 to support flood relief efforts in Sri Lanka	rescue_volunteering_or_donation_effort
877879836408111104	RT @TimSuttonUNICEF: Good to see supplies from #chinaaid reaching the most badly affected areas from #FloodSL	rescue_volunteering_or_donation_effort
872097456472948736	US contributes Rs350 mln for Sri Lanka flood relief	rescue_volunteering_or_donation_effort
870234130033901568	#srilanka will be #grateful #ThankYou	sympathy_and_support
874613656381644801	RT @nadun__rodrigo: In 1972 Sri Lanka donated Ceylon Tea to aid American victims of Hurricane Agnes. No one has ever become poor by giving.	rescue_volunteering_or_donation_effort
870664392357986304	Thank you ἰF #SriLanka is #grateful to everyone that has extended #assistance and #kindness to us over the past week.	sympathy_and_support
871781890004590596	@USArmy engineers and Reserve Officer Training Corps cadets are cleaning and repairing #FloodSL damaged schools in the #Kalutara district.	rescue_volunteering_or_donation_effort
870256276869181440	RT @Roarlk: #FloodSL: As per DMC numbers at noon today, 203 people have died, while 63 are injured and 96 remain missing after recent disas	injured_or_dead_people
870649749212241921	RT @sanjanah: 24,815 tweets archived to date with #floodsl, #floods17, #floodsl2017 or #slflood hashtags. Unprecedented level of tweeting.	other_relevant_information
870236474427551744	Southern Expressway in #SriLanka, which was closed due to floods, re-opened this afternoon after a drop in the water level.	other_relevant_information
871669134823755776	RT @venura1908: PM @RW_UNP express his concerns about recent floods over the twitter. #lka #FloodSL	other_relevant_information
870193112882135045	#FloodSL situation report as of 0900 hrs, 31.05.2017 - 202 confirmed deaths, 96 still missing, 629,742 people affected. #lka via @dmc_lk	injured_or_dead_people
870258792675647488	Raft capsizes in flood-hit Sri Lanka, kills three  #news	injured_or_dead_people
874467646384852993	RT @ItsYakin: Lulu Group in #UAE donated US$ 100,000 for #FloodSL relief operations. The company is planning to enter our #retail market in	rescue_volunteering_or_donation_effort
873566303545696256	Serendib tea Exports posted a story update on Helping hand to Flood Victims in sri Lanka	rescue_volunteering_or_donation_effort
870581484662476800	#FashionBug, once one of their outlets was burnt by racist groups, has donated clothes to #FloodSL affected people. #FloodReliefLKA #lka	rescue_volunteering_or_donation_effort
870524744184905731	#FloodSL: As per DMC stats this morning, the death toll from recent disasters stands at 206, while 92 people are still missing	injured_or_dead_people
877768844194058240	RT @IndiainSL: 2nd Ship from India INS Shardul offloads all the relief material to aid flood relief operations. #FloodSL	rescue_volunteering_or_donation_effort
876466903061082112	RT @LaibaDOTpk: PNS Zulfiquar reaches flood-hit Sri Lanka with relief goods #disasterrelief #floods #Latest #Pakistan #PakistanNavy #srila	rescue_volunteering_or_donation_effort
875972333814505472	@RavikOfficial @USAmbKeshap to visit the #USSLakeErie to express their appreciation for the flood relief work provided by them #SriLanka	rescue_volunteering_or_donation_effort
872704325704962048	Norway contributes Rs. 180 million to flood and landslide relief in Sri Lanka -  #GoogleAlerts	rescue_volunteering_or_donation_effort
870252373662453761	RT @JohnWRendon: #SriLanka: #China dispatches 3 naval vessels in a #SmartPower activity to assist with the flooding that has taken place.	rescue_volunteering_or_donation_effort
869994061343580160	Worrying start of #Asia #monsoon - #floods in #Srilanka and first #cyclone threatening #Myanmar and #Bangladesh	caution_and_advice
878451128580616192	Severe drought followed by floods have slashed #SriLanka agricultural production  @AlertNet @FAOnews @WFP	other_relevant_information
879580398396866560	Coca-Cola Partners With Sri Lanka Red Cross For Emergency And Long-Term Flood Relief   #news	rescue_volunteering_or_donation_effort
870956435617837056	Lets Show the Sri Lankan Flood Victims Some Love #Flood #SriLanka #Relief #charity #donate	rescue_volunteering_or_donation_effort
870198877101727744	1st part of #FloodSL Relief FoodAID collection over successfully Dear international Organizations Please support for US to help the people	rescue_volunteering_or_donation_effort
870144996875280384	RT @ConvoyofHope: Severe flooding in Sri Lanka has affected more than 150,000 families — we are responding! ὏7: @Tharaka_ at @AP .	rescue_volunteering_or_donation_effort
870164166425718784	3 Ships 5 days 700 personnel Foreign Min. @RavikOfficial thanks India for swift response in rescue and relief opns #FloodSL @SushmaSwaraj	rescue_volunteering_or_donation_effort
873939345459359745	RT @royalsaajid: We were able to reach more than 1000 people around #Kalutara district through our #Medical camps ! #FloodSL #kyf	rescue_volunteering_or_donation_effort
870166809001033728	Death toll from Sri Lankas floods rises to 164; China offers humanitarian aid worth about $2.2 mln for flood relief	injured_or_dead_people
870222606825390080	It is important to ensure #women &amp; #girls have access to #reproductive #health services during emergency situations. #FloodSL #SriLanka	other_relevant_information
873664210928009217	RT @LaibaDOTpk: Floods, landslides kill at least 91 in Sri Lanka #calamity #Latest #monsoon #srilanka #World	injured_or_dead_people
870266891910107137	To help kids affected by #FloodSL, school textbooks/stationery will be collected on Fri. 2 June morn at Bambalapitiya &amp; Kollupitiya stations	rescue_volunteering_or_donation_effort
873111453447864320	We are working to assist communities affected by severe flooding in #SriLanka - support our deployment now:	rescue_volunteering_or_donation_effort
870181865952428032	RT @Tikiri_: We should force the government to be transparent in handling the flood donations from international. #FloodSL	rescue_volunteering_or_donation_effort
870938655971573760	RT @official__sp: Landslide warning 03 june 2017 02.00pm #FloodSL #floods #slfloods #SriLanka	caution_and_advice
870261750301642752	RT @DJLordBuck: #SriLanka struggles to deliver aid to stranded flood victims. Volunteers with boats are providing a lifeline for	rescue_volunteering_or_donation_effort
871209210582904832	RT @TNAMediaTribune: @TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan ht	rescue_volunteering_or_donation_effort
877920199508455425	Sri Lanka Hit by Worst Flood in Decades  #news	caution_and_advice
870563442331066369	RT @gopiharan: #FloodSL situation report as of 1200 noon, 02.06.2017. Death toll has risen to 208. (via @dmc_lk ) #lka	injured_or_dead_people
873606831528067072	Students of #Venkaram study center in #Ponnalai held religious prayers for recovery of those fellow students who have been affected #FloodSL	sympathy_and_support
877757851657093120	Sri Lanka FM Ravi Karunanayake recivg INS Kirich &amp; crew @ Colombo port which rchd prmptly 2day 4 flood rescue &amp;relief followng PM directive	rescue_volunteering_or_donation_effort
871042444460032000	.@UNSriLanka: $22.7 million needed for life-saving + protection needs of 374,000 ppl #SriLanka #floods #landslides -	requests_or_urgent_needs
873540268661784577	Ready to face dengue spreading in flood-hit districts - Rajitha  #srilanka #news #lka	other_relevant_information
870942928482467841	RT @Tharangawavez: #SriLanka Cricket Players wearing Black arm bands as a marking respect for lives lost in widespread flooding #FloodSL #S	sympathy_and_support
871772028491243520	drought &amp; floods at the same time! No wonder when major forests being cut with government knowledge #lka #SriLanka #WorldEnvironmentDay	not_humanitarian
870243466697113601	RT @UjjwalAcharya: Nepal to provide Sri Lanka US$ 5 million to support #FloodReliefLKA works. #FloodSL has left 194 dead, 99 missing &amp; 8,50	rescue_volunteering_or_donation_effort
870105711329423363	FM @RavikOfficial &amp; Actg HC of @PahicColombo receive PNS ZULFIQUAR with Relief Supplies and will assist SLN with search and rescue #FloodSL	rescue_volunteering_or_donation_effort
872123507961942017	RT @Dailymirror_SL: ‘Changumi’ donates US $ 50,000 for flood relief efforts in #SriLanka	rescue_volunteering_or_donation_effort
